Date;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromse;EE;ELE;LV;LT
01.12.2013;14-15;33,71;33,95;33,95;33,95;33,95;33,95;26,06;33,95;33,95;33,95;33,95;33,95;33,95;33,95;42,89;;42,89;42,89
01.12.2013;15-16;34,07;34,45;34,45;34,45;34,45;34,45;28,08;34,45;34,45;34,45;34,45;34,45;34,45;34,45;45,07;;45,07;45,07
01.12.2013;16-17;34,73;34,93;34,93;34,93;34,93;34,93;31,23;34,93;34,93;34,93;34,93;34,93;34,93;34,93;45,71;;45,71;45,71
01.12.2013;17-18;35,63;35,66;35,66;35,66;35,66;35,66;35,01;35,66;35,56;35,49;35,56;35,66;35,66;35,66;45,71;;45,71;45,71
01.12.2013;18-19;36,17;36,20;36,20;36,20;36,20;36,20;36,60;36,20;36,12;36,12;36,12;36,20;36,20;36,20;36,82;;36,82;36,82
01.12.2013;19-20;35,59;35,58;35,58;35,58;35,58;35,58;35,58;35,58;35,58;35,58;35,58;35,58;35,58;35,58;35,58;;35,58;35,58
01.12.2013;20-21;35,32;35,32;35,32;35,32;35,32;35,32;35,32;35,32;35,32;35,32;35,32;35,32;35,32;35,32;35,32;;35,32;35,32
01.12.2013;21-22;35,19;35,19;35,19;35,19;35,19;35,19;35,19;35,19;35,19;35,19;35,19;35,19;35,19;35,19;35,19;;35,19;35,19
01.12.2013;22-23;34,99;34,99;34,99;34,99;34,99;34,99;34,99;34,99;34,99;34,99;34,99;34,99;34,99;34,99;34,86;;34,86;34,86
01.12.2013;23-00;33,76;33,76;33,76;33,76;33,76;33,76;33,76;33,76;33,76;33,76;33,76;33,76;33,76;33,76;33,76;;33,76;33,76
02.12.2013;00-01;33,64;33,67;33,67;33,67;33,67;33,67;33,67;33,67;33,67;33,67;33,67;33,67;33,67;33,67;33,44;;33,44;33,44
02.12.2013;01-02;33,43;33,44;33,44;33,44;33,44;33,44;33,44;33,44;33,44;33,44;33,44;33,44;33,44;33,44;33,44;;33,44;33,44
02.12.2013;02-03;33,44;33,46;33,46;33,46;33,46;33,46;33,46;33,46;33,46;33,46;33,46;33,46;33,46;33,46;33,46;;33,46;33,46
02.12.2013;03-04;33,60;33,62;33,62;33,62;33,62;33,62;33,62;33,62;33,62;33,62;33,62;33,62;33,62;33,62;33,62;;33,62;33,62
02.12.2013;04-05;34,15;34,38;34,38;34,38;34,38;34,38;32,46;34,38;34,38;34,38;34,38;34,38;34,38;34,38;34,08;;34,08;34,08
02.12.2013;05-06;36,27;36,90;36,90;36,90;36,90;45,71;33,68;36,90;35,86;35,86;35,86;36,90;36,90;36,90;45,71;;45,71;45,71
02.12.2013;06-07;43,44;46,72;46,72;46,72;48,05;79,14;51,86;51,86;36,56;36,56;36,56;44,71;44,71;44,71;46,40;;46,40;46,40
02.12.2013;07-08;50,11;58,14;58,14;69,83;69,83;69,83;69,83;69,83;38,40;38,40;37,46;44,05;44,05;44,05;66,63;;66,63;66,63
02.12.2013;08-09;59,96;53,10;53,10;72,71;72,71;72,71;74,50;74,50;38,95;38,95;38,39;46,98;46,98;46,98;71,19;;71,19;71,19
02.12.2013;09-10;50,00;52,57;52,57;52,57;67,14;52,57;68,79;68,79;38,76;38,76;38,31;44,99;44,99;44,99;52,57;;52,57;52,57
02.12.2013;10-11;46,85;49,01;49,01;49,01;58,05;49,01;59,48;59,48;38,07;38,07;38,07;44,23;44,23;44,23;49,01;;49,01;49,01
02.12.2013;11-12;46,08;44,93;44,93;47,66;54,70;47,66;56,05;56,05;37,70;37,70;37,70;44,19;44,19;44,19;47,66;;47,66;47,66
02.12.2013;12-13;45,79;44,14;44,14;47,05;51,50;47,05;52,77;52,77;37,63;37,63;37,63;43,89;43,89;43,89;47,05;;47,05;47,05
02.12.2013;13-14;46,10;44,04;44,04;44,97;53,99;59,77;55,31;55,31;37,50;37,50;37,50;43,26;43,26;43,26;59,77;;59,77;59,77
02.12.2013;14-15;45,06;43,92;43,92;44,93;46,67;68,69;44,93;46,67;37,42;37,42;37,42;43,43;43,43;43,43;68,69;;68,69;68,69
02.12.2013;15-16;46,98;43,11;43,11;52,81;52,81;74,92;52,81;52,81;37,61;37,61;37,61;43,11;43,11;43,11;74,92;;74,92;74,92
02.12.2013;16-17;48,20;41,96;41,96;55,79;67,12;69,32;55,79;67,35;38,08;38,08;38,08;41,96;41,96;41,96;69,32;;69,32;69,32
02.12.2013;17-18;46,96;41,58;41,58;52,60;97,56;58,08;52,60;99,00;37,93;37,93;37,93;41,58;41,58;41,58;58,08;;58,08;58,08
02.12.2013;18-19;43,70;42,56;42,56;44,67;52,15;47,13;44,67;52,15;37,58;37,58;37,58;41,72;41,72;41,72;47,13;;47,13;47,13
02.12.2013;19-20;40,30;41,10;41,10;41,10;44,71;42,72;41,10;44,71;37,12;37,12;37,12;41,10;41,10;41,10;45,72;;45,72;45,72
02.12.2013;20-21;38,67;39,10;39,10;39,10;45,33;39,10;39,10;45,33;36,95;36,95;36,95;39,10;39,10;39,10;39,10;;39,10;39,10
02.12.2013;21-22;36,85;37,25;37,25;37,25;38,25;37,25;38,25;38,25;36,57;36,57;36,57;37,25;37,25;37,25;37,25;;37,25;37,25
02.12.2013;22-23;35,60;35,60;35,60;35,60;35,60;35,60;35,60;35,60;35,60;35,60;35,60;35,60;35,60;35,60;35,60;;35,60;35,60
02.12.2013;23-00;33,62;33,64;33,64;33,64;33,64;33,64;32,63;33,64;33,64;33,64;33,64;33,64;33,64;33,64;33,64;;33,64;33,64
03.12.2013;00-01;33,08;33,10;33,10;33,10;33,10;33,10;33,10;33,10;33,10;33,10;33,10;33,10;33,10;33,10;33,10;;33,10;33,10
03.12.2013;01-02;32,27;32,33;32,33;32,33;32,33;32,33;32,33;32,33;32,33;32,33;32,33;32,33;32,33;32,33;32,33;;32,33;32,33
03.12.2013;02-03;31,32;31,41;31,41;31,41;31,41;31,41;31,41;31,41;31,41;31,41;31,41;31,41;31,41;31,41;31,41;;31,41;31,41
03.12.2013;03-04;31,46;31,53;31,53;31,53;31,53;31,53;31,53;31,53;31,53;31,53;31,53;31,53;31,53;31,53;31,53;;31,53;31,53
03.12.2013;04-05;32,88;32,92;32,92;32,92;32,92;32,92;32,92;32,92;32,92;32,92;32,92;32,92;32,92;32,92;32,92;;32,92;32,92
03.12.2013;05-06;33,87;33,84;33,84;33,84;33,84;34,09;33,02;33,84;33,84;33,84;33,84;33,84;33,84;33,84;34,09;;34,09;34,09
03.12.2013;06-07;36,50;36,03;36,03;36,03;36,03;42,79;36,03;36,03;36,03;36,03;36,03;36,03;36,03;36,03;42,79;;42,79;42,79
03.12.2013;07-08;38,89;38,72;38,72;38,72;39,54;45,77;39,54;39,54;37,81;37,81;37,81;38,72;38,72;38,72;45,77;;45,77;45,77
03.12.2013;08-09;39,15;39,04;39,04;39,04;39,04;45,65;39,04;39,04;38,51;38,51;38,51;39,04;39,04;39,04;45,73;;45,73;45,73
03.12.2013;09-10;37,91;37,85;37,85;37,85;37,85;37,85;37,85;37,85;37,85;37,85;37,85;37,85;37,85;37,85;37,85;;37,85;37,85
03.12.2013;10-11;37,49;37,45;37,45;37,45;37,45;37,45;37,45;37,45;37,45;37,45;37,45;37,45;37,45;37,45;37,45;;37,45;37,45
03.12.2013;11-12;37,28;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;37,24;;37,24;37,24
03.12.2013;12-13;37,25;37,21;37,21;37,21;37,21;37,21;37,21;37,21;37,21;37,21;37,21;37,21;37,21;37,21;37,21;;37,21;37,21
03.12.2013;13-14;37,64;37,56;37,56;37,56;37,56;37,94;37,56;37,56;37,56;37,56;37,56;37,56;37,56;37,56;39,01;;39,01;39,01
03.12.2013;14-15;37,90;37,74;37,74;37,74;37,74;39,81;37,74;37,74;37,74;37,74;37,74;37,74;37,74;37,74;40,45;;40,45;40,45
03.12.2013;15-16;38,70;38,63;38,63;38,63;38,63;42,46;38,63;38,63;37,82;37,82;37,82;38,63;38,63;38,63;45,76;;45,76;45,76
03.12.2013;16-17;39,72;40,57;40,57;40,57;42,09;46,01;40,57;42,09;38,45;38,45;37,16;40,57;40,57;40,57;46,01;;46,01;46,01
03.12.2013;17-18;40,87;41,88;41,88;41,88;54,87;45,01;50,21;54,87;38,74;38,74;37,15;41,88;41,88;41,88;45,73;;45,73;45,73
03.12.2013;18-19;38,80;39,72;39,72;39,72;40,93;39,72;39,72;40,93;37,89;37,89;37,12;39,72;39,72;39,72;39,72;;39,72;39,72
03.12.2013;19-20;37,34;37,74;37,74;37,74;37,74;37,74;37,74;37,74;36,86;36,86;36,86;37,74;37,74;37,74;37,74;;37,74;37,74
03.12.2013;20-21;36,64;36,64;36,64;36,64;36,64;36,64;36,64;36,64;36,64;36,64;36,64;36,64;36,64;36,64;36,64;;36,64;36,64
03.12.2013;21-22;36,08;36,08;36,08;36,08;36,08;36,08;36,08;36,08;36,08;36,08;36,08;36,08;36,08;36,08;36,08;;36,08;36,08
03.12.2013;22-23;34,81;34,81;34,81;34,81;34,81;34,81;34,81;34,81;34,81;34,81;34,81;34,81;34,81;34,81;34,81;;34,81;34,81
03.12.2013;23-00;33,41;33,41;33,41;33,41;33,41;33,41;33,41;33,41;33,41;33,41;33,41;33,41;33,41;33,41;33,41;;33,41;33,41
04.12.2013;00-01;32,94;32,97;32,97;32,97;32,97;32,97;32,97;32,97;32,97;32,97;32,97;32,97;32,97;32,97;32,97;;32,97;32,97
04.12.2013;01-02;31,60;31,61;31,61;31,61;31,61;31,61;31,61;31,61;31,61;31,61;31,61;31,61;31,61;31,61;31,61;;31,61;31,61
04.12.2013;02-03;31,15;30,84;30,84;30,84;30,84;30,84;30,84;30,84;31,56;31,56;31,56;30,84;30,84;30,84;30,84;;30,84;30,84
04.12.2013;03-04;31,06;30,44;30,44;30,44;30,44;30,44;30,44;30,44;31,61;31,61;31,61;30,44;30,44;30,44;30,44;;30,44;30,44
04.12.2013;04-05;32,05;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;32,06;;32,06;32,06
04.12.2013;05-06;33,88;33,87;33,87;33,87;33,87;33,87;33,87;33,87;33,87;33,87;33,87;33,87;33,87;33,87;33,87;;33,87;33,87
04.12.2013;06-07;35,61;35,51;35,51;35,51;35,51;39,81;35,51;35,51;35,51;35,51;35,51;35,51;35,51;35,51;41,54;;41,54;41,54
04.12.2013;07-08;37,32;37,20;37,20;37,20;37,20;40,64;37,20;37,20;37,20;37,20;37,20;37,20;37,20;37,20;45,72;;45,72;45,72
04.12.2013;08-09;37,87;37,80;37,80;37,80;37,80;39,91;37,80;37,80;37,80;37,80;37,80;37,80;37,80;37,80;45,76;;45,76;45,76
04.12.2013;09-10;37,43;37,41;37,41;37,41;37,41;37,41;37,41;37,41;37,41;37,41;37,41;37,41;37,41;37,41;45,72;;45,72;45,72
04.12.2013;10-11;37,25;37,23;37,23;37,23;37,23;37,23;37,23;37,23;37,23;37,23;37,23;37,23;37,23;37,23;45,71;;45,71;45,71
04.12.2013;11-12;37,04;37,01;37,01;37,01;37,01;37,01;37,01;37,01;37,01;37,01;37,01;37,01;37,01;37,01;45,09;;45,09;45,09
04.12.2013;12-13;36,96;36,94;36,94;36,94;36,94;36,94;36,94;36,94;36,94;36,94;36,94;36,94;36,94;36,94;45,71;;45,71;45,71
04.12.2013;13-14;36,99;36,86;36,86;36,86;36,86;40,66;36,86;36,86;36,86;36,86;36,86;36,86;36,86;36,86;45,71;;45,71;45,71
04.12.2013;14-15;37,13;36,83;36,83;36,83;36,83;45,74;36,83;36,83;36,83;36,83;36,83;36,83;36,83;36,83;45,74;;45,74;45,74
04.12.2013;15-16;37,28;37,26;37,26;37,26;37,26;46,34;36,36;37,26;36,97;36,36;36,97;37,26;37,26;37,26;46,34;;46,34;46,34
04.12.2013;16-17;37,71;37,58;37,58;37,58;37,58;45,79;35,68;37,58;37,34;37,34;37,34;37,58;37,58;37,58;45,79;;45,79;45,79
04.12.2013;17-18;38,14;37,57;37,57;37,57;39,23;45,75;39,23;39,23;37,57;37,57;37,57;37,57;37,57;37,57;45,75;;45,75;45,75
04.12.2013;18-19;37,30;37,13;37,13;37,13;37,13;39,84;37,13;37,13;37,13;37,13;37,13;37,13;37,13;37,13;45,01;;45,01;45,01
04.12.2013;19-20;36,46;36,47;36,47;36,47;36,47;36,47;36,40;36,47;36,47;36,40;36,47;36,47;36,47;36,47;45,04;;45,04;45,04
04.12.2013;20-21;35,51;35,54;35,54;35,54;35,54;35,54;35,26;35,54;35,54;35,26;35,54;35,54;35,54;35,54;45,00;;45,00;45,00
04.12.2013;21-22;34,57;34,59;34,59;34,59;34,59;34,59;34,57;34,59;34,59;34,57;34,59;34,59;34,59;34,59;34,59;;34,59;34,59
04.12.2013;22-23;33,55;33,56;33,56;33,56;33,56;33,56;33,45;33,56;33,56;33,56;33,56;33,56;33,56;33,56;33,56;;33,56;33,56
04.12.2013;23-00;32,26;32,50;32,50;32,50;32,50;32,50;27,42;29,11;32,50;32,50;32,50;32,50;32,50;32,50;32,50;;32,50;32,50
05.12.2013;00-01;30,74;31,06;31,06;31,06;31,06;31,06;27,03;27,96;31,26;31,26;31,26;31,06;31,06;31,06;31,06;;31,06;31,06
05.12.2013;01-02;30,16;30,28;30,28;30,28;30,28;30,28;24,05;24,05;30,99;30,99;30,99;30,28;30,28;30,28;30,28;;30,28;30,28
05.12.2013;02-03;30,04;29,67;29,67;29,67;29,67;29,67;21,61;24,00;31,05;31,05;31,05;29,67;29,67;29,67;29,67;;29,67;29,67
05.12.2013;03-04;30,33;30,32;30,32;30,32;30,32;30,32;22,95;22,95;31,16;31,16;31,16;30,32;30,32;30,32;31,50;;31,50;31,50
05.12.2013;04-05;30,80;31,52;31,52;31,52;31,52;31,52;18,27;18,27;31,52;31,52;31,52;31,52;31,52;31,52;31,52;;31,52;31,52
05.12.2013;05-06;32,57;32,90;32,90;32,90;32,90;35,02;26,45;32,90;32,90;32,90;32,90;32,90;32,90;32,90;35,02;;35,02;35,02
05.12.2013;06-07;34,56;34,33;34,33;34,33;34,33;43,08;33,82;34,33;34,33;34,16;34,33;34,33;34,33;34,33;43,08;;43,08;43,08
05.12.2013;07-08;36,73;36,29;36,29;36,29;36,29;45,85;34,96;36,29;36,29;34,96;36,29;36,29;36,29;36,29;45,85;;45,85;45,85
05.12.2013;08-09;37,07;36,97;36,97;36,97;36,97;45,94;35,23;36,97;36,97;35,23;36,97;36,97;36,97;36,97;45,94;;45,94;45,94
05.12.2013;09-10;36,25;36,62;36,62;36,62;36,62;37,62;34,81;36,62;36,62;34,81;36,62;36,62;36,62;36,62;43,07;;43,07;43,07
05.12.2013;10-11;35,49;35,89;35,89;35,89;35,89;35,89;34,50;35,89;35,89;34,50;35,89;35,89;35,89;35,89;43,06;;43,06;43,06
05.12.2013;11-12;35,15;35,40;35,40;35,40;35,40;35,40;34,52;35,40;35,40;34,52;35,40;35,40;35,40;35,40;43,05;;43,05;43,05
05.12.2013;12-13;34,71;34,94;34,94;34,94;34,94;35,83;33,95;34,94;34,94;34,16;34,94;34,94;34,94;34,94;43,06;;43,06;43,06
05.12.2013;13-14;35,25;35,01;35,01;35,01;35,01;39,29;34,95;35,01;35,01;34,95;35,01;35,01;35,01;35,01;43,08;;43,08;43,08
05.12.2013;14-15;35,39;35,29;35,29;35,29;35,29;44,28;34,45;35,29;35,29;34,45;35,29;35,29;35,29;35,29;44,28;;44,28;44,28
05.12.2013;15-16;36,88;36,44;36,44;36,44;36,44;45,78;35,85;36,44;36,44;35,85;36,44;36,44;36,44;36,44;45,78;;45,78;45,78
05.12.2013;16-17;38,30;37,97;37,97;37,97;37,97;49,04;36,88;37,97;37,97;36,88;37,97;37,97;37,97;37,97;49,04;;49,04;49,04
05.12.2013;17-18;38,55;38,17;38,17;38,17;38,17;45,71;38,17;38,17;38,17;38,17;38,17;38,17;38,17;38,17;45,71;;45,71;45,71
05.12.2013;18-19;37,62;37,54;37,54;37,54;37,54;37,63;37,54;37,54;37,54;37,54;37,54;37,54;37,54;37,54;37,63;;37,63;37,63
05.12.2013;19-20;37,03;36,99;36,99;36,99;36,99;36,99;36,99;36,99;36,99;36,99;36,99;36,99;36,99;36,99;36,99;;36,99;36,99
05.12.2013;20-21;35,91;35,94;35,94;35,94;35,94;35,94;35,94;35,94;35,94;35,58;35,94;35,94;35,94;35,94;35,94;;35,94;35,94
05.12.2013;21-22;33,92;33,99;33,99;33,99;33,99;33,99;33,10;33,99;33,99;33,99;33,99;33,99;33,99;33,99;33,99;;33,99;33,99
05.12.2013;22-23;33,26;33,43;33,43;33,43;33,43;33,43;30,18;33,43;33,43;33,43;33,43;33,43;33,43;33,43;33,07;;33,07;33,07
05.12.2013;23-00;32,10;32,89;32,89;32,89;32,89;32,89;14,35;32,89;32,89;32,89;32,89;32,89;32,89;32,89;32,89;;32,89;32,89
06.12.2013;00-01;31,66;32,42;32,42;32,42;32,42;32,42;12,36;12,36;32,42;32,42;32,42;32,42;32,42;32,42;32,42;;32,42;32,42
06.12.2013;01-02;31,18;31,92;31,92;31,92;31,92;31,92;11,29;11,29;32,13;32,13;32,13;31,92;31,92;31,92;31,92;;31,92;31,92
06.12.2013;02-03;31,03;31,27;31,27;31,27;31,27;31,27;9,96;9,96;31,84;31,84;31,84;31,27;31,27;31,27;31,27;;31,27;31,27
06.12.2013;03-04;31,03;31,43;31,43;31,43;31,43;31,43;10,08;10,08;31,70;31,70;31,70;31,43;31,43;31,43;31,43;;31,43;31,43
06.12.2013;04-05;31,24;32,20;32,20;32,20;32,20;32,20;9,91;9,91;32,20;32,20;32,20;32,20;32,20;32,20;32,20;;32,20;32,20
06.12.2013;05-06;32,53;33,12;33,12;33,12;33,12;33,12;14,32;33,12;33,12;33,12;33,12;33,12;33,12;33,12;33,12;;33,12;33,12
06.12.2013;06-07;34,13;34,09;34,09;34,09;34,09;34,09;34,09;34,09;34,09;34,09;34,09;34,09;34,09;34,09;34,09;;34,09;34,09
06.12.2013;07-08;36,09;36,32;36,32;36,32;36,32;36,32;34,99;36,32;36,32;34,99;36,32;36,32;36,32;36,32;40,85;;40,85;40,85
06.12.2013;08-09;36,73;36,86;36,86;36,86;36,86;36,86;36,03;36,86;36,86;36,03;36,86;36,86;36,86;36,86;43,01;;43,01;43,01
06.12.2013;09-10;36,06;36,25;36,25;36,25;36,25;36,25;35,12;36,25;36,25;35,12;36,25;36,25;36,25;36,25;41,29;;41,29;41,29
06.12.2013;10-11;35,47;35,50;35,50;35,50;35,50;35,50;35,00;35,50;35,50;35,00;35,50;35,50;35,50;35,50;41,94;;41,94;41,94
06.12.2013;11-12;35,12;35,34;35,34;35,34;35,34;35,34;34,54;35,34;35,34;34,54;35,34;35,34;35,34;35,34;41,53;;41,53;41,53
06.12.2013;12-13;34,70;34,83;34,83;34,83;34,83;34,83;34,29;34,83;34,83;34,29;34,83;34,83;34,83;34,83;43,01;;43,01;43,01
06.12.2013;13-14;34,61;34,75;34,75;34,75;34,75;34,75;34,17;34,75;34,75;34,17;34,75;34,75;34,75;34,75;43,03;;43,03;43,03
06.12.2013;14-15;34,77;35,12;35,12;35,12;35,12;35,12;33,68;35,12;35,12;34,09;35,12;35,12;35,12;35,12;43,02;;43,02;43,02
06.12.2013;15-16;35,91;36,30;36,30;36,30;36,30;39,94;32,06;36,30;36,30;34,26;36,30;36,30;36,30;36,30;42,10;;42,10;42,10
06.12.2013;16-17;36,77;36,95;36,95;36,95;36,95;42,06;34,65;36,95;36,95;34,65;36,95;36,95;36,95;36,95;42,06;;42,06;42,06
06.12.2013;17-18;36,89;37,09;37,09;37,09;37,09;40,91;34,92;37,09;37,09;34,92;37,09;37,09;37,09;37,09;40,91;;40,91;40,91
06.12.2013;18-19;35,98;36,34;36,34;36,34;36,34;36,34;34,68;36,34;36,34;34,68;36,34;36,34;36,34;36,34;40,88;;40,88;40,88
06.12.2013;19-20;34,45;34,53;34,53;34,53;34,53;34,53;34,33;34,53;34,53;34,33;34,53;34,53;34,53;34,53;39,95;;39,95;39,95
06.12.2013;20-21;33,66;33,78;33,78;33,78;33,78;33,78;31,12;33,78;33,78;33,78;33,78;33,78;33,78;33,78;35,41;;35,41;35,41
06.12.2013;21-22;33,57;33,77;33,77;33,77;33,77;33,77;23,72;33,77;33,77;33,77;33,77;33,77;33,77;33,77;33,77;;33,77;33,77
06.12.2013;22-23;33,19;33,39;33,39;33,39;33,39;33,39;19,82;33,39;33,39;33,39;33,39;33,39;33,39;33,39;33,39;;33,39;33,39
06.12.2013;23-00;32,81;33,09;33,09;33,09;33,09;33,09;14,18;14,18;33,09;33,09;33,09;33,09;33,09;33,09;33,09;;33,09;33,09
07.12.2013;00-01;33,30;33,57;33,57;33,57;33,57;33,57;9,79;9,79;33,57;33,57;33,57;33,57;33,57;33,57;33,57;;33,57;33,57
07.12.2013;01-02;33,04;33,24;33,24;33,24;33,24;33,24;9,81;9,81;33,24;33,24;33,24;33,24;33,24;33,24;33,24;;33,24;33,24
07.12.2013;02-03;32,83;33,08;33,08;33,08;33,08;33,08;7,96;7,96;33,08;33,08;33,08;33,08;33,08;33,08;33,08;;33,08;33,08
07.12.2013;03-04;32,90;33,14;33,14;33,14;33,14;33,14;7,63;7,63;33,14;33,14;33,14;33,14;33,14;33,14;33,14;;33,14;33,14
07.12.2013;04-05;33,08;33,42;33,42;33,42;33,42;33,42;9,13;9,13;33,42;33,42;33,42;33,42;33,42;33,42;33,42;;33,42;33,42
07.12.2013;05-06;33,35;33,66;33,66;33,66;33,66;33,66;9,92;9,92;33,66;33,66;33,66;33,66;33,66;33,66;33,66;;33,66;33,66
07.12.2013;06-07;33,72;33,96;33,96;33,96;33,96;33,96;9,25;9,25;33,96;33,96;33,96;33,96;33,96;33,96;33,96;;33,96;33,96
07.12.2013;07-08;33,85;33,91;33,91;33,91;33,91;33,91;13,35;13,35;33,91;33,91;33,91;33,91;33,91;33,91;33,91;;33,91;33,91
07.12.2013;08-09;34,03;34,16;34,16;34,16;34,16;34,92;22,00;22,00;34,16;34,16;34,16;34,16;34,16;34,16;34,92;;34,92;34,92
07.12.2013;09-10;34,28;34,40;34,40;34,40;34,40;36,32;32,06;32,06;34,40;34,40;34,40;34,40;34,40;34,40;36,32;;36,32;36,32
07.12.2013;10-11;34,50;34,61;34,61;34,61;34,61;35,76;33,23;33,23;34,61;34,61;34,61;34,61;34,61;34,61;35,76;;35,76;35,76
07.12.2013;11-12;34,72;34,95;34,95;34,95;34,95;36,80;34,11;34,11;34,66;34,66;34,66;34,95;34,95;34,95;36,80;;36,80;36,80
07.12.2013;12-13;34,59;34,81;34,81;34,81;34,81;36,61;33,99;33,99;34,61;34,61;34,61;34,81;34,81;34,81;36,61;;36,61;36,61
07.12.2013;13-14;34,67;34,73;34,73;34,73;34,73;36,81;33,89;33,89;34,73;34,73;34,73;34,73;34,73;34,73;36,81;;36,81;36,81
07.12.2013;14-15;35,25;34,99;34,99;34,99;34,99;39,96;34,99;34,99;34,99;34,99;34,99;34,99;34,99;34,99;39,96;;39,96;39,96
07.12.2013;15-16;36,51;35,79;35,79;35,79;35,79;50,01;34,93;35,79;35,79;35,79;35,79;35,79;35,79;35,79;50,01;;50,01;50,01
07.12.2013;16-17;39,10;40,93;40,93;40,93;40,93;50,07;38,06;42,36;36,61;36,61;36,61;40,93;40,93;40,93;50,07;;50,07;50,07
07.12.2013;17-18;41,49;44,23;44,23;44,23;44,23;50,05;48,79;67,43;36,78;36,78;36,78;43,64;43,64;43,64;50,05;;50,05;50,05
07.12.2013;18-19;40,53;43,24;43,24;43,24;43,24;43,94;58,95;77,87;36,73;36,73;36,73;43,24;43,24;43,24;43,94;;43,94;43,94
07.12.2013;19-20;39,11;40,69;40,69;40,69;40,69;40,69;57,30;63,95;36,41;36,41;36,41;40,69;40,69;40,69;40,69;;40,69;40,69
07.12.2013;20-21;37,60;38,86;38,86;38,86;38,86;38,86;54,95;54,95;36,00;36,00;36,00;38,86;38,86;38,86;38,86;;38,86;38,86
07.12.2013;21-22;37,19;39,20;39,20;39,20;39,20;39,20;50,08;50,08;35,57;35,57;35,57;39,20;39,20;39,20;39,20;;39,20;39,20
07.12.2013;22-23;36,57;37,59;37,59;37,59;37,59;37,59;37,59;49,97;35,36;35,36;35,36;37,59;37,59;37,59;37,59;;37,59;37,59
07.12.2013;23-00;35,44;35,95;35,95;35,95;35,95;35,95;35,95;35,95;35,08;35,08;35,08;35,95;35,95;35,95;35,95;;35,95;35,95
08.12.2013;00-01;35,89;35,99;35,99;35,99;35,99;35,99;34,05;43,62;35,63;35,63;35,63;35,99;35,99;35,99;35,99;;35,99;35,99
08.12.2013;01-02;34,96;34,93;34,93;34,93;34,93;34,93;34,93;34,93;34,93;34,93;34,93;34,93;34,93;34,93;34,93;;34,93;34,93
08.12.2013;02-03;34,34;34,34;34,34;34,34;34,34;34,34;33,03;33,03;34,34;34,34;34,34;34,34;34,34;34,34;34,34;;34,34;34,34
08.12.2013;03-04;34,18;34,20;34,20;34,20;34,20;34,20;32,08;32,08;34,20;34,20;34,20;34,20;34,20;34,20;34,20;;34,20;34,20
08.12.2013;04-05;34,30;34,64;34,64;34,64;34,64;34,64;32,15;32,15;34,27;34,27;34,27;34,64;34,64;34,64;34,64;;34,64;34,64
08.12.2013;05-06;34,55;35,74;35,74;35,74;35,74;35,74;32,15;32,15;34,31;34,31;34,31;35,74;35,74;35,74;35,74;;35,74;35,74
08.12.2013;06-07;34,66;36,49;36,49;36,49;36,49;36,49;32,28;32,28;34,34;34,34;34,34;36,49;36,49;36,49;36,49;;36,49;36,49
08.12.2013;07-08;34,99;37,40;37,40;37,40;37,40;37,40;32,82;32,82;34,48;34,48;34,48;37,40;37,40;37,40;37,40;;37,40;37,40
08.12.2013;08-09;35,61;37,91;37,91;37,91;37,91;37,91;34,69;37,00;34,69;34,69;34,69;37,91;37,91;37,91;37,91;;37,91;37,91
08.12.2013;09-10;36,32;39,04;39,04;39,04;39,04;39,04;34,80;39,04;34,80;34,80;34,80;39,04;39,04;39,04;39,04;;39,04;39,04
08.12.2013;10-11;36,47;39,57;39,57;39,57;39,57;39,76;33,73;39,57;35,09;34,85;35,09;39,57;39,57;39,57;39,90;;39,90;39,90
08.12.2013;11-12;36,82;40,84;40,84;40,84;40,84;40,84;33,73;40,96;35,22;34,74;35,22;40,84;40,84;40,84;40,84;;40,84;40,84
08.12.2013;12-13;36,21;39,27;39,27;39,27;39,27;39,33;32,27;38,36;35,23;34,75;35,23;39,27;39,27;39,27;39,92;;39,92;39,92
08.12.2013;13-14;35,72;38,65;38,65;38,65;38,65;39,94;32,06;32,06;35,19;34,75;35,19;38,65;38,65;38,65;39,94;;39,94;39,94
08.12.2013;14-15;35,71;38,55;38,55;38,55;38,55;45,06;29,23;29,23;35,12;34,76;35,12;38,55;38,55;38,55;45,06;;45,06;45,06
08.12.2013;15-16;36,16;38,80;38,80;38,80;38,80;52,76;29,28;29,28;35,27;34,79;35,27;38,80;38,80;38,80;52,76;;52,76;52,76
08.12.2013;16-17;37,00;39,65;39,65;39,65;39,65;53,08;33,96;34,90;35,47;34,83;35,47;39,65;39,65;39,65;53,08;;53,08;53,08
08.12.2013;17-18;37,51;39,83;39,83;39,83;39,83;53,04;35,39;39,03;35,43;35,39;35,43;39,83;39,83;39,83;53,04;;53,04;53,04
08.12.2013;18-19;37,12;38,73;38,73;38,73;38,73;53,02;35,28;35,79;35,36;35,28;35,36;38,73;38,73;38,73;53,02;;53,02;53,02
