# Averaged per day, units: EUR/MWh
%	 2473
%	 16
% Key	Time	SYS	SE1	SE2	SE3	SE4	FI	Oslo	Krsand	Bergen	Molde	Trheim	Tromse	EE	LT	
1466	2017-01-05	39.1116666666667	43.6920833333333	43.6920833333333	43.6920833333333	43.6920833333333	43.6920833333333	43.46875	32.76125	32.2416666666667	32.8879166666667	32.8879166666667	32.6183333333333	43.5541666666667	42.4829166666667
1467	2017-01-06	32.1370833333333	33.6595833333333	33.6595833333333	33.6595833333333	39.7620833333333	33.7516666666667	32.1579166666667	31.0508333333333	31.14625	31.14625	31.14625	27.26	33.1008333333333	34.2133333333333
1468	2017-01-07	30.2991666666667	31.0954166666667	31.0954166666667	31.0954166666667	31.10125	31.0954166666667	31.0954166666667	30.1366666666667	30.1366666666667	30.1366666666667	30.1366666666667	26.2616666666667	31.0954166666667	31.10125
1469	2017-01-08	30.6908333333333	30.90875	30.90875	30.90875	32.6041666666667	30.90875	30.90875	30.7929166666667	30.7929166666667	30.7895833333333	30.7895833333333	26.0979166666667	30.90875	32.6041666666667
1470	2017-01-09	30.9008333333333	31.4033333333333	31.4033333333333	31.4033333333333	37.4091666666667	32.9504166666667	30.6558333333333	30.5320833333333	30.5320833333333	30.5320833333333	30.5320833333333	26.7854166666667	32.9504166666667	38.3979166666667
1471	2017-01-10	29.6358333333333	29.5654166666667	29.5654166666667	29.5654166666667	30.7466666666667	30.2833333333333	29.87	29.87	29.87	29.5654166666667	29.5654166666667	26.8125	30.2833333333333	34.63125
1472	2017-01-11	27.7158333333333	27.305	27.305	27.305	27.305	27.9408333333333	28.1470833333333	28.1470833333333	28.1470833333333	27.32625	27.32625	26.6016666666667	27.9408333333333	27.9408333333333
1473	2017-01-12	28.1270833333333	27.3158333333333	27.3158333333333	27.3158333333333	27.3158333333333	29.8775	28.9083333333333	28.9083333333333	28.9083333333333	27.9925	27.9925	25.33	29.8775	30.0275
1474	2017-01-13	32.7795833333333	35.0175	35.0175	35.0175	37.1658333333333	36.9145833333333	34.905	31.4345833333333	30.5529166666667	30.5529166666667	30.5529166666667	25.96375	36.9145833333333	37.1658333333333
1475	2017-01-14	30.24	30.7866666666667	30.7866666666667	30.7866666666667	30.7866666666667	30.8170833333333	30.7858333333333	30.3129166666667	30.2220833333333	30.2220833333333	30.2220833333333	25.55	30.8170833333333	30.8170833333333
1476	2017-01-15	30.4675	30.9395833333333	30.9395833333333	31.015	32.0316666666667	31.015	30.89625	30.89625	30.0533333333333	29.8854166666667	29.8854166666667	25.36625	31.015	32.0316666666667
1477	2017-01-16	42.6870833333333	49.2129166666667	49.2129166666667	51.4925	51.6583333333333	52.3925	41.22625	35.7829166666667	31.1675	41.7266666666667	41.7266666666667	25.50625	52.3925	52.5583333333333
1478	2017-01-17	32.7608333333333	32.4991666666667	32.4991666666667	34.39875	49.9929166666667	36.3091666666667	34.23375	31.7979166666667	30.72375	30.6883333333333	30.6883333333333	25.6870833333333	36.3091666666667	49.9929166666667
1479	2017-01-18	29.6004166666667	29.735	29.735	29.735	29.7995833333333	32.6570833333333	29.7995833333333	29.7995833333333	29.7520833333333	29.1908333333333	29.1908333333333	24.6333333333333	32.6570833333333	43.6879166666667
1480	2017-01-19	28.7295833333333	29.0375	29.0375	29.0375	29.0375	29.6408333333333	29.13	29.13	29.0941666666667	28.2270833333333	28.2270833333333	23.765	29.6408333333333	40.2133333333333
1481	2017-01-20	28.5941666666667	28.72	28.72	28.72	28.72	32.6258333333333	28.7366666666667	28.7366666666667	28.7366666666667	28.11	28.11	24.0420833333333	32.6258333333333	39.4679166666667
1482	2017-01-21	28.4325	28.7295833333333	28.7295833333333	28.7295833333333	28.7295833333333	28.7295833333333	28.7295833333333	28.7295833333333	28.6125	27.9179166666667	27.9179166666667	23.91875	28.7295833333333	38.10625
1483	2017-01-22	28.7579166666667	29.0520833333333	29.0520833333333	29.0520833333333	29.0520833333333	29.0520833333333	29.0675	29.0675	28.94625	28.3129166666667	28.3129166666667	23.9366666666667	29.0520833333333	31.87125
1484	2017-01-23	29.3683333333333	29.3066666666667	29.3066666666667	29.3091666666667	29.3091666666667	35.4220833333333	29.455	29.455	29.2145833333333	29.055	29.055	25.1083333333333	35.4220833333333	39.8525
1485	2017-01-24	31.4716666666667	35.1716666666667	35.1716666666667	36.3241666666667	38.26125	42.5645833333333	31.4491666666667	30.8804166666667	29.5470833333333	29.5470833333333	29.5470833333333	24.99875	42.5645833333333	47.27875
1486	2017-01-25	29.5633333333333	29.3929166666667	29.3929166666667	29.8091666666667	32.76875	32.8516666666667	29.825	29.825	29.3895833333333	29.185	29.185	24.955	32.8516666666667	52.24125
1487	2017-01-26	29.69625	29.4775	29.4775	29.6325	38.90625	32.9870833333333	29.97	29.97	29.57875	29.245	29.245	24.7754166666667	32.9870833333333	38.9629166666667
1488	2017-01-27	30.35	30.5929166666667	30.5929166666667	30.5929166666667	37.6245833333333	34.80625	30.4645833333333	30.4645833333333	29.9604166666667	30.3654166666667	30.3654166666667	24.24	34.80625	37.8258333333333
1489	2017-01-28	29.1804166666667	29.4270833333333	29.4270833333333	29.4270833333333	30.185	29.4270833333333	29.4054166666667	29.4054166666667	29.2720833333333	29.2829166666667	29.2829166666667	23.0258333333333	29.4270833333333	30.185
1490	2017-01-29	28.4429166666667	28.7020833333333	28.7020833333333	28.7020833333333	28.7020833333333	28.7020833333333	28.7020833333333	28.7020833333333	28.7020833333333	28.7020833333333	28.7020833333333	22.96875	28.7020833333333	28.7020833333333
1491	2017-01-30	30.5666666666667	31.8866666666667	31.8866666666667	32.3108333333333	38.5229166666667	32.62	30.96375	30.41625	30.1604166666667	30.53375	30.53375	23.34625	32.62	38.5229166666667
1492	2017-01-31	31.9941666666667	34.81375	34.81375	35.2104166666667	36.77	36.5025	30.8316666666667	30.8316666666667	30.3733333333333	31.6583333333333	31.6583333333333	24.2075	36.5025	36.7916666666667
1493	2017-02-01	31.3254166666667	31.9016666666667	31.9016666666667	32.0316666666667	38.9575	37.45375	30.65125	30.65125	30.2933333333333	31.6545833333333	31.6545833333333	25.6833333333333	37.45375	39.3970833333333
1494	2017-02-02	31.4254166666667	31.8366666666667	31.8366666666667	31.8366666666667	37.2754166666667	35.03	31.345	31.345	30.74875	31.8366666666667	31.8366666666667	27.205	35.03	37.4283333333333
1495	2017-02-03	32.45125	33.3979166666667	33.3979166666667	33.3979166666667	37.2654166666667	39.12875	32.1545833333333	32.1545833333333	31.2891666666667	33.3979166666667	33.3979166666667	25.065	39.12875	39.12875
1496	2017-02-04	31.6104166666667	31.9520833333333	31.9520833333333	31.9520833333333	32.1695833333333	31.95375	31.9520833333333	31.9420833333333	31.4758333333333	31.8341666666667	31.8341666666667	25.07	31.95375	32.1695833333333
1497	2017-02-05	31.44625	31.70625	31.70625	31.70625	31.70625	31.70625	31.70625	31.70625	31.55375	31.70625	31.70625	25.415	31.70625	31.70625
1498	2017-02-06	33.3670833333333	34.9404166666667	34.9404166666667	34.9404166666667	37.2525	39.0408333333333	32.6779166666667	32.6779166666667	32.1529166666667	33.4566666666667	33.4566666666667	26.18375	39.0408333333333	39.0408333333333
1499	2017-02-07	35.4104166666667	42.1295833333333	42.1295833333333	42.1295833333333	42.1295833333333	43.9525	35.1891666666667	32.5491666666667	32.285	35.76625	35.76625	32.6891666666667	43.3945833333333	43.3945833333333
1500	2017-02-08	39.0533333333333	45.68375	45.68375	45.68375	45.68375	46.5195833333333	34.3008333333333	33.2833333333333	32.8616666666667	45.68375	45.68375	45.68375	46.5195833333333	46.5195833333333
1501	2017-02-09	43.945	46.5766666666667	46.5766666666667	46.5766666666667	46.6191666666667	47.5195833333333	35.5116666666667	35.5116666666667	33.2958333333333	46.5766666666667	46.5766666666667	46.5766666666667	47.5195833333333	47.5195833333333
1502	2017-02-10	36.9391666666667	38.81125	38.81125	38.81125	38.81125	41.9241666666667	34.3133333333333	33.63625	33.5270833333333	38.81125	38.81125	38.81125	41.9241666666667	41.9241666666667
1503	2017-02-11	32.1358333333333	32.2695833333333	32.2695833333333	32.2695833333333	32.2695833333333	32.7720833333333	32.25375	32.21375	32.21375	32.2695833333333	32.2695833333333	24.9775	35.0370833333333	35.6558333333333
1504	2017-02-12	31.3733333333333	31.66	31.66	31.66	31.8933333333333	31.66	31.6616666666667	31.6616666666667	31.6354166666667	31.63375	31.63375	24.6133333333333	31.66	31.9120833333333
1505	2017-02-13	32.8741666666667	32.4533333333333	32.4533333333333	33.3325	39.3120833333333	33.4833333333333	33.4316666666667	33.4316666666667	32.5895833333333	32.4533333333333	32.4533333333333	24.8720833333333	33.4833333333333	39.4720833333333
1506	2017-02-14	33.3620833333333	34.1895833333333	34.1895833333333	34.1895833333333	38.9483333333333	35.3095833333333	32.7291666666667	32.7291666666667	32.7291666666667	34.18375	34.18375	24.6458333333333	35.3095833333333	40.5983333333333
1507	2017-02-15	35.7683333333333	43.2095833333333	43.2095833333333	43.2095833333333	43.2095833333333	44.505	33.1995833333333	33.1995833333333	33.195	42.6070833333333	42.6070833333333	23.6195833333333	44.505	46.6583333333333
1508	2017-02-16	31.5004166666667	31.5541666666667	31.5541666666667	31.5541666666667	32.40875	35.5929166666667	31.545	31.545	31.545	31.5541666666667	31.5541666666667	23.8804166666667	35.5929166666667	37.5070833333333
1509	2017-02-17	31.2604166666667	31.1320833333333	31.1320833333333	31.1529166666667	31.1529166666667	32.625	31.3404166666667	31.3404166666667	31.3404166666667	31.1320833333333	31.1320833333333	26.11375	32.625	37.6441666666667
1510	2017-02-18	30.2158333333333	30.155	30.155	30.155	30.155	30.2091666666667	30.3345833333333	30.3345833333333	30.3345833333333	30.155	30.155	25.10625	30.2091666666667	37.38125
1511	2017-02-19	28.9470833333333	27.1066666666667	27.1066666666667	27.1066666666667	27.1066666666667	27.1066666666667	30.2616666666667	30.2616666666667	30.2616666666667	27.1066666666667	27.1066666666667	25.97375	27.1066666666667	27.5425
1512	2017-02-20	29.7795833333333	28.6775	28.6775	28.6775	28.6775	36.7975	30.5433333333333	30.5433333333333	30.5433333333333	28.6775	28.6775	28.3708333333333	36.7975	36.7975
1513	2017-02-21	30.1033333333333	29.3525	29.3525	29.3525	29.3525	34.9604166666667	30.3479166666667	30.3479166666667	30.3479166666667	29.3525	29.3525	28.7233333333333	34.9604166666667	35.1241666666667
1514	2017-02-22	29.18375	28.4891666666667	28.4891666666667	28.4891666666667	28.4891666666667	31.24125	29.6229166666667	29.6229166666667	29.6229166666667	28.4891666666667	28.4891666666667	28.4891666666667	31.24125	33.45
1515	2017-02-23	29.8179166666667	28.3575	28.3575	28.3575	28.3575	28.3575	30.88125	30.88125	30.88125	29.1691666666667	29.1691666666667	27.3783333333333	28.3575	29.66875
1516	2017-02-24	30.6775	30.2325	30.2325	30.2441666666667	30.2441666666667	30.2441666666667	31.2629166666667	31.2629166666667	31.2629166666667	30.2325	30.2325	25.6479166666667	30.2441666666667	30.2441666666667
1517	2017-02-25	30.2004166666667	29.9704166666667	29.9704166666667	29.9704166666667	29.9704166666667	29.9929166666667	30.5858333333333	30.5858333333333	30.5858333333333	29.9704166666667	29.9704166666667	24.3520833333333	29.9929166666667	29.9929166666667
1518	2017-02-26	29.1291666666667	28.63625	28.63625	28.63625	28.63625	28.63625	29.9975	29.9975	29.9975	28.63625	28.63625	24.3641666666667	28.63625	28.63625
1519	2017-02-27	30.5866666666667	29.9375	29.9375	29.9375	29.9375	34.48125	30.8983333333333	30.8983333333333	30.8983333333333	29.9375	29.9375	25.305	34.48125	34.4641666666667
1520	2017-02-28	29.8716666666667	29.365	29.365	29.365	29.365	29.7429166666667	30.5420833333333	30.5420833333333	30.5420833333333	29.365	29.365	24.95125	29.7429166666667	29.7008333333333
1521	2017-03-01	30.8358333333333	30.775	30.775	30.775	30.775	31.8170833333333	31.33	31.3033333333333	31.3033333333333	30.775	30.775	24.39125	31.8170833333333	32.5533333333333
1522	2017-03-02	30.7975	30.9354166666667	30.9354166666667	30.9354166666667	30.9495833333333	31.3058333333333	31.31	31.0883333333333	31.0883333333333	30.9354166666667	30.9354166666667	24.7470833333333	31.3058333333333	31.2995833333333
1523	2017-03-03	31.4854166666667	31.0579166666667	31.0579166666667	31.0579166666667	31.62375	33.3004166666667	31.5233333333333	31.5233333333333	31.5233333333333	31.0579166666667	31.0579166666667	25.6633333333333	33.3004166666667	33.3004166666667
1524	2017-03-04	30.3395833333333	30.1708333333333	30.1708333333333	30.1708333333333	30.1708333333333	30.1708333333333	30.6383333333333	30.6383333333333	30.6383333333333	30.1708333333333	30.1708333333333	25.4158333333333	30.1708333333333	30.1708333333333
1525	2017-03-05	29.8129166666667	28.41	28.41	28.41	28.41	28.41	30.74625	30.725	30.725	28.4875	28.4875	24.9945833333333	28.41	28.41
1526	2017-03-06	32.99125	33.1158333333333	33.1158333333333	33.1158333333333	33.1158333333333	36.8883333333333	32.95875	32.9	32.9	33.015	33.015	25.6045833333333	36.8883333333333	36.0883333333333
1527	2017-03-07	39.2870833333333	41.635	41.635	41.635	41.705	41.635	41.1729166666667	41.12	41.12	41.635	41.635	25.2254166666667	41.5904166666667	41.6604166666667
1528	2017-03-08	33.1120833333333	33.8058333333333	33.8058333333333	33.8058333333333	33.8058333333333	33.8058333333333	33.745	33.49375	33.49375	33.8833333333333	33.8833333333333	25.0279166666667	33.77625	33.77625
1529	2017-03-09	32.06625	32.2170833333333	32.2170833333333	32.2170833333333	32.6291666666667	32.2170833333333	32.3429166666667	32.3429166666667	32.3429166666667	32.2270833333333	32.2270833333333	24.7125	32.0425	35.8291666666667
1530	2017-03-10	31.37375	31.5829166666667	31.5829166666667	31.5829166666667	31.5829166666667	32.4045833333333	31.68375	31.68375	31.68375	31.845	31.845	24.5304166666667	32.4045833333333	35.5783333333333
1531	2017-03-11	30.6479166666667	31.0658333333333	31.0658333333333	31.0658333333333	31.0658333333333	31.0658333333333	31.0770833333333	31.0770833333333	31.0770833333333	31.0658333333333	31.0658333333333	23.15	31.0658333333333	31.0658333333333
1532	2017-03-12	28.7475	29.1204166666667	29.1204166666667	29.1204166666667	29.1204166666667	29.1204166666667	29.3529166666667	29.3529166666667	29.3529166666667	29.2841666666667	29.2841666666667	23.1525	29.1204166666667	32.3691666666667
1533	2017-03-13	31.4166666666667	31.9266666666667	31.9266666666667	31.9266666666667	34.2895833333333	31.9266666666667	31.5395833333333	31.5395833333333	31.5395833333333	31.99	31.99	24.2054166666667	31.8754166666667	36.4729166666667
1534	2017-03-14	29.5	28.9575	28.9575	28.9575	30.2683333333333	28.9575	30.265	30.265	30.265	30.0729166666667	30.0729166666667	23.9133333333333	28.9575	31.9033333333333
1535	2017-03-15	28.5283333333333	23.9083333333333	23.9083333333333	23.9083333333333	23.9083333333333	23.9083333333333	30.1241666666667	30.1241666666667	30.1241666666667	29.4691666666667	29.4691666666667	23.9875	23.9083333333333	23.9083333333333
1536	2017-03-16	29.9504166666667	28.93	28.93	28.93	30.23125	29.03625	30.81	30.81	30.81	30.2366666666667	30.2366666666667	23.575	28.8275	30.0225
1537	2017-03-17	28.1695833333333	26.0791666666667	26.0791666666667	26.0791666666667	26.0791666666667	26.0791666666667	29.5379166666667	29.5379166666667	29.5379166666667	29.0904166666667	29.0904166666667	23.7429166666667	26.0791666666667	26.0791666666667
1538	2017-03-18	28.2125	26.5070833333333	26.5070833333333	26.5070833333333	26.5070833333333	26.5070833333333	29.5779166666667	29.5779166666667	29.5779166666667	29.34375	29.34375	23.3270833333333	26.4654166666667	26.4654166666667
1539	2017-03-19	28.6366666666667	27.9170833333333	27.9170833333333	27.9170833333333	27.9170833333333	27.9170833333333	29.4291666666667	29.4291666666667	29.4291666666667	29.5570833333333	29.5570833333333	23.4979166666667	27.9170833333333	27.9170833333333
1540	2017-03-20	30.4154166666667	29.99875	29.99875	29.99875	29.99875	29.99875	31.2095833333333	31.2095833333333	31.2095833333333	31.6316666666667	31.6316666666667	23.8025	29.99875	29.99875
1541	2017-03-21	28.75875	26.83	26.83	26.83	26.83	26.83	29.9133333333333	29.9133333333333	29.9133333333333	29.8666666666667	29.8666666666667	23.5770833333333	26.83	26.83
1542	2017-03-22	29.7845833333333	28.6625	28.6625	28.6625	28.6625	28.6625	30.6758333333333	30.6758333333333	30.6758333333333	29.93125	29.93125	24.63625	28.6625	28.6625
1543	2017-03-23	30.7725	31.3304166666667	31.3304166666667	31.3304166666667	31.3304166666667	31.3304166666667	31.66375	31.66375	31.66375	31.3445833333333	31.3445833333333	24.3770833333333	31.3304166666667	31.3304166666667
1544	2017-03-24	30.6141666666667	31.9204166666667	31.9204166666667	31.9204166666667	31.9204166666667	31.9204166666667	31.01	31.01	31.01	31.9204166666667	31.9204166666667	24.25625	31.9204166666667	31.9204166666667
1545	2017-03-25	28.0325	27.8854166666667	27.8854166666667	27.8854166666667	27.8854166666667	27.8854166666667	28.58125	28.58125	28.5995833333333	28.0904166666667	28.0904166666667	24.0266666666667	27.8854166666667	27.8854166666667
1546	2017-03-26	27.4429166666667	26.93125	26.93125	26.93125	26.93125	26.93125	28.35375	28.35375	28.35375	27.8616666666667	27.8616666666667	23.8716666666667	26.93125	26.93125
1547	2017-03-27	29.46625	29.72	29.72	29.72	29.72	29.72	29.75375	29.75375	29.75375	29.9466666666667	29.9466666666667	24.5995833333333	29.72	29.72
1548	2017-03-28	31.17125	32.7145833333333	32.7145833333333	32.7145833333333	32.7145833333333	32.7145833333333	30.3516666666667	30.3516666666667	30.3516666666667	33.1179166666667	33.1179166666667	24.2583333333333	32.6954166666667	32.6954166666667
1549	2017-03-29	30.63125	34.3929166666667	34.3929166666667	34.3929166666667	34.3929166666667	34.3929166666667	29.6608333333333	29.6608333333333	29.6608333333333	34.3945833333333	34.3945833333333	24.7425	34.3929166666667	34.3929166666667
1550	2017-03-30	30.1491666666667	33.1233333333333	33.1233333333333	33.1233333333333	33.1233333333333	33.1233333333333	29.4754166666667	29.3904166666667	29.39875	33.1233333333333	33.1233333333333	24.8383333333333	33.10875	33.10875
1551	2017-03-31	29.19375	30.50875	30.50875	30.50875	30.50875	30.86125	29.8004166666667	28.8675	28.8975	30.7429166666667	30.7429166666667	24.7316666666667	30.79875	30.79875
1552	2017-04-01	27.155	27.16	27.16	27.16	27.16	27.16	27.4975	27.4975	27.4975	27.3566666666667	27.3566666666667	24.3616666666667	27.16	27.16
1553	2017-04-02	27.23625	27.4425	27.4425	27.4425	27.4425	27.4425	27.4995833333333	27.4995833333333	27.4995833333333	27.4429166666667	27.4429166666667	24.5070833333333	27.4425	27.4425
1554	2017-04-03	30.72875	33.99625	33.99625	33.99625	34.5670833333333	33.99625	29.2729166666667	29.2729166666667	29.2729166666667	33.99625	33.99625	24.6541666666667	33.99625	34.5670833333333
1555	2017-04-04	28.36	28.3883333333333	28.3883333333333	28.3883333333333	32.5133333333333	28.3883333333333	28.5029166666667	28.5029166666667	28.5029166666667	28.3883333333333	28.3883333333333	24.3041666666667	28.3883333333333	32.5133333333333
1556	2017-04-05	27.2383333333333	26.7933333333333	26.7933333333333	26.7933333333333	29.155	29.8658333333333	27.5354166666667	27.5354166666667	27.5354166666667	26.9004166666667	26.9004166666667	24.4729166666667	29.8658333333333	31.6458333333333
1557	2017-04-06	27.84625	27.2941666666667	27.2941666666667	27.2941666666667	29.01375	30.93375	28.1904166666667	28.1904166666667	28.1904166666667	27.9975	27.9975	24.2475	30.93375	30.93375
1558	2017-04-07	27.9195833333333	28.8908333333333	28.8908333333333	28.8908333333333	31.1820833333333	32.2233333333333	28.0175	28.0175	28.0175	29.0854166666667	29.0854166666667	24.3683333333333	32.2233333333333	32.2233333333333
1559	2017-04-08	27.9275	28.2979166666667	28.2979166666667	28.2979166666667	28.2979166666667	28.4383333333333	28.2979166666667	28.2979166666667	28.2979166666667	28.275	28.275	24.3275	28.4383333333333	28.4383333333333
1560	2017-04-09	26.1216666666667	25.50875	25.50875	25.50875	25.50875	25.50875	27.0004166666667	27.0004166666667	27.0004166666667	25.56875	25.56875	24.1141666666667	25.50875	25.50875
1561	2017-04-10	25.92125	24.5566666666667	24.5566666666667	24.5566666666667	24.5566666666667	26.2879166666667	26.8179166666667	26.8179166666667	26.8179166666667	25.5408333333333	25.5408333333333	24.2804166666667	26.2879166666667	26.2879166666667
1562	2017-04-11	25.5991666666667	22.3933333333333	22.3933333333333	22.3933333333333	22.3933333333333	23.26	26.99625	26.99625	26.99625	25.65625	25.65625	23.6383333333333	23.26	23.26
1563	2017-04-12	27.1820833333333	27.13875	27.13875	27.13875	27.13875	29.2983333333333	27.4529166666667	27.4529166666667	27.4529166666667	27.1591666666667	27.1591666666667	24.4925	29.2983333333333	29.2983333333333
1564	2017-04-13	27.2275	26.97125	26.97125	26.97125	26.97125	32.3741666666667	27.5245833333333	27.5245833333333	27.5245833333333	27.01875	27.01875	24.3691666666667	32.3741666666667	32.3741666666667
1565	2017-04-14	27.8670833333333	28.2245833333333	28.2245833333333	28.2245833333333	28.2245833333333	31.4079166666667	28.095	28.095	28.095	28.095	28.095	24.52125	31.4079166666667	31.4079166666667
1566	2017-04-15	27.8045833333333	28.13625	28.13625	28.13625	28.13625	28.1979166666667	28.1391666666667	28.1391666666667	28.1391666666667	28.0908333333333	28.0908333333333	24.4941666666667	28.1979166666667	28.1979166666667
1567	2017-04-16	28.4658333333333	28.8391666666667	28.8391666666667	28.8391666666667	28.8391666666667	28.8391666666667	28.8391666666667	28.8391666666667	28.8391666666667	28.8391666666667	28.8391666666667	24.4404166666667	28.8391666666667	28.8391666666667
1568	2017-04-17	28.4366666666667	28.68375	28.68375	28.68375	28.68375	29.4370833333333	28.8075	28.7975	28.8075	28.68375	28.68375	24.5316666666667	29.4370833333333	29.4370833333333
1569	2017-04-18	32.5458333333333	33.5575	33.5575	33.5575	33.5575	34.1941666666667	33.1533333333333	33.0808333333333	33.1533333333333	33.1383333333333	33.1383333333333	24.55875	34.1941666666667	34.1941666666667
1570	2017-04-19	33.4908333333333	35.8341666666667	35.8341666666667	35.8341666666667	35.9470833333333	36.1216666666667	35.1570833333333	35.0366666666667	35.1570833333333	33.8683333333333	33.8683333333333	24.65125	36.1216666666667	36.2345833333333
1571	2017-04-20	29.4858333333333	29.8195833333333	29.8195833333333	29.8195833333333	31.00125	31.75625	29.9066666666667	29.9066666666667	29.9066666666667	29.8020833333333	29.8020833333333	24.2720833333333	31.75625	32.6395833333333
1572	2017-04-21	26.99125	20.125	20.125	20.125	20.125	33.1079166666667	28.6608333333333	28.6608333333333	28.6608333333333	28.3479166666667	28.3479166666667	23.3745833333333	33.1079166666667	33.1079166666667
1573	2017-04-22	25.81125	14.19875	14.19875	14.19875	14.19875	26.9770833333333	28.4583333333333	28.4583333333333	28.4625	28.2258333333333	28.2258333333333	23.7154166666667	26.9770833333333	26.9770833333333
1574	2017-04-23	27.4041666666667	26.4383333333333	26.4383333333333	26.4383333333333	26.4383333333333	26.5104166666667	28.7345833333333	28.7095833333333	28.7345833333333	28.6375	28.6375	24.0954166666667	26.5104166666667	26.5104166666667
1575	2017-04-24	30.6783333333333	32.1929166666667	32.1929166666667	32.1929166666667	32.1929166666667	39.2741666666667	32.38	29.3116666666667	32.38	31.6779166666667	31.6779166666667	24.4941666666667	39.2741666666667	39.2741666666667
1576	2017-04-25	34.4454166666667	35.4408333333333	35.4408333333333	35.4408333333333	35.4408333333333	37.0541666666667	35.4408333333333	33.02	35.4408333333333	35.2904166666667	35.2904166666667	24.4158333333333	37.0541666666667	37.0541666666667
1577	2017-04-26	37.2391666666667	38.8029166666667	38.8029166666667	38.8029166666667	38.8029166666667	38.8029166666667	38.8029166666667	34.09875	38.8029166666667	38.8029166666667	38.8029166666667	24.9154166666667	38.8029166666667	38.8029166666667
1578	2017-04-27	35.8158333333333	36.535	36.535	36.535	36.74375	39.3645833333333	36.4008333333333	34.1279166666667	36.4008333333333	36.5066666666667	36.5066666666667	24.1525	39.3645833333333	39.3645833333333
1579	2017-04-28	35.26	34.7229166666667	34.7229166666667	34.7229166666667	34.7829166666667	45.8816666666667	34.4125	33.91125	34.4125	34.7129166666667	34.7129166666667	24.1479166666667	39.1033333333333	39.1033333333333
1580	2017-04-29	30.4066666666667	31.0004166666667	31.0004166666667	31.0004166666667	31.0004166666667	31.0004166666667	31.0004166666667	31.0004166666667	31.0004166666667	31.0145833333333	31.0145833333333	23.9795833333333	31.0004166666667	31.0004166666667
1581	2017-04-30	28.3391666666667	28.9270833333333	28.9270833333333	28.9270833333333	28.9270833333333	28.9270833333333	28.9429166666667	28.7525	29.0833333333333	29.0833333333333	29.0833333333333	23.9608333333333	28.9270833333333	28.9270833333333
1582	2017-05-01	27.1941666666667	26.87125	26.87125	26.87125	26.87125	26.87125	28.6275	28.6275	28.8275	28.8275	28.8275	24.12375	26.87125	26.87125
1583	2017-05-02	30.5495833333333	30.6058333333333	30.6058333333333	30.6058333333333	30.6058333333333	30.6741666666667	31.3375	31.1766666666667	31.3375	31.0825	31.0825	24.3820833333333	30.6741666666667	30.6741666666667
1584	2017-05-03	30.51875	31.0133333333333	31.0133333333333	31.0133333333333	31.0133333333333	31.0133333333333	31.1429166666667	31.1429166666667	31.1429166666667	31.0133333333333	31.0133333333333	24.6366666666667	30.5525	30.5525
1585	2017-05-04	29.585	29.4466666666667	29.4466666666667	29.4466666666667	29.4466666666667	29.4466666666667	29.8645833333333	29.8645833333333	29.8645833333333	29.7316666666667	29.7316666666667	26.3820833333333	29.4466666666667	29.4466666666667
1586	2017-05-05	30.1733333333333	29.7920833333333	29.7920833333333	29.7920833333333	29.7920833333333	29.7920833333333	30.5658333333333	30.5658333333333	30.5658333333333	30.3908333333333	30.3908333333333	26.5741666666667	29.7920833333333	29.7920833333333
1587	2017-05-06	30.0891666666667	29.5858333333333	29.5858333333333	29.5858333333333	29.5858333333333	29.5858333333333	30.3441666666667	30.3441666666667	30.3441666666667	29.9245833333333	29.9245833333333	26.4991666666667	29.5858333333333	29.5858333333333
1588	2017-05-07	28.3095833333333	28.2729166666667	28.2729166666667	28.2729166666667	28.2729166666667	28.2154166666667	28.5270833333333	28.5270833333333	28.5270833333333	28.37375	28.37375	26.5570833333333	28.2154166666667	28.2154166666667
1589	2017-05-08	30.085	29.98125	29.98125	29.98125	29.98125	29.98125	30.235	30.235	30.235	30.235	30.235	29.8279166666667	29.98125	29.98125
1590	2017-05-09	34.7525	35.1379166666667	35.1379166666667	35.1379166666667	35.1379166666667	35.1379166666667	33.37125	33.37125	33.37125	35.1379166666667	35.1379166666667	29.2733333333333	35.1379166666667	35.1379166666667
1591	2017-05-10	36.3291666666667	36.84375	36.84375	36.84375	36.84375	36.84375	35.13875	35.1079166666667	35.13875	36.84375	36.84375	29.6229166666667	36.8120833333333	36.8120833333333
1592	2017-05-11	33.6995833333333	34.2645833333333	34.2645833333333	34.2645833333333	34.2645833333333	34.2645833333333	32.39375	32.39375	32.39375	34.2808333333333	34.2808333333333	31.0370833333333	34.1904166666667	34.1904166666667
1593	2017-05-12	31.1583333333333	31.79	31.79	31.79	31.79	33.4570833333333	31.36625	30.4329166666667	30.9120833333333	31.8283333333333	31.8283333333333	29.1775	33.4570833333333	33.4570833333333
1594	2017-05-13	29.9991666666667	30.2154166666667	30.2154166666667	30.2154166666667	30.2154166666667	30.2154166666667	30.2154166666667	30.1991666666667	30.2154166666667	30.2154166666667	30.2154166666667	26.6875	30.2154166666667	34.2591666666667
1595	2017-05-14	28.4520833333333	28.5929166666667	28.5929166666667	28.5929166666667	28.5929166666667	28.5929166666667	28.79875	28.79875	28.79875	28.765	28.765	25.4933333333333	28.5929166666667	28.5929166666667
